PROV381;Province0381;Province0381;Province0381;;Province0381;;;;;;;;;x
PROV382;Province0382;Province0382;Province0382;;Province0382;;;;;;;;;x
PROV383;Province0383;Province0383;Province0383;;Province0383;;;;;;;;;x
PROV384;Province0384;Province0384;Province0384;;Province0384;;;;;;;;;x
PROV385;Lagamas;Lagamas;Lagamas;;Lagamas;;;;;;;;;x
PROV386;Gra Cappase;Gra Cappase;Gra Cappase;;Gra Cappase;;;;;;;;;x
PROV387;Zuush;Zuush;Zuush;;Zuush;;;;;;;;;x
PROV388;Qiugus;Qiugus;Qiugus;;Qiugus;;;;;;;;;x
PROV389;Suustok;Suustok;Suustok;;Suustok;;;;;;;;;x
PROV390;Province0390;Province0390;Province0390;;Province0390;;;;;;;;;x
PROV391;Norlak;Norlak;Norlak;;Norlak;;;;;;;;;x
PROV392;Vostokia;Vostokia;Vostokia;;Vostokia;;;;;;;;;x
PROV393;Province0393;Province0393;Province0393;;Province0393;;;;;;;;;x
PROV394;Province0394;Province0394;Province0394;;Province0394;;;;;;;;;x
PROV395;Province0395;Province0395;Province0395;;Province0395;;;;;;;;;x
PROV396;Macrobbe;Macrobbe;Macrobbe;;Macrobbe;;;;;;;;;x
PROV397;Mienaroa;Mienaroa;Mienaroa;;Mienaroa;;;;;;;;;x
PROV398;Province0398;Province0398;Province0398;;Province0398;;;;;;;;;x
PROV399;Bacca;Bacca;Bacca;;Bacca;;;;;;;;;x
PROV400;Nuuby;Nuuby;Nuuby;;Nuuby;;;;;;;;;x
PROV401;Province0401;Province0401;Province0401;;Province0401;;;;;;;;;x
PROV402;Province0402;Province0402;Province0402;;Province0402;;;;;;;;;x
PROV403;Province0403;Province0403;Province0403;;Province0403;;;;;;;;;x
PROV404;Province0404;Province0404;Province0404;;Province0404;;;;;;;;;x
PROV405;Province0405;Province0405;Province0405;;Province0405;;;;;;;;;x
PROV406;Province0406;Province0406;Province0406;;Province0406;;;;;;;;;x
PROV407;Province0407;Province0407;Province0407;;Province0407;;;;;;;;;x
PROV408;Province0408;Province0408;Province0408;;Province0408;;;;;;;;;x
PROV409;Province0409;Province0409;Province0409;;Province0409;;;;;;;;;x
PROV410;Province0410;Province0410;Province0410;;Province0410;;;;;;;;;x
PROV411;Lijal;Lijal;Lijal;;Lijal;;;;;;;;;x
PROV412;Province0412;Province0412;Province0412;;Province0412;;;;;;;;;x
PROV413;Nortamas;Nortamas;Nortamas;;Nortamas;;;;;;;;;x
PROV414;Ziragharb;Ziragharb;Ziragharb;;Ziragharb;;;;;;;;;x
PROV415;Bamoth;Bamoth;Bamoth;;Bamoth;;;;;;;;;x
PROV416;Province0416;Province0416;Province0416;;Province0416;;;;;;;;;x
PROV417;Province0417;Province0417;Province0417;;Province0417;;;;;;;;;x
PROV418;Province0418;Province0418;Province0418;;Province0418;;;;;;;;;x
PROV419;Dalagar;Dalagar;Dalagar;;Dalagar;;;;;;;;;x
PROV420;Province0420;Province0420;Province0420;;Province0420;;;;;;;;;x
PROV421;Province0421;Province0421;Province0421;;Province0421;;;;;;;;;x
PROV422;Province0422;Province0422;Province0422;;Province0422;;;;;;;;;x
PROV423;Omnuu;Omnuu;Omnuu;;Omnuu;;;;;;;;;x
PROV424;Voster;Voster;Voster;;Voster;;;;;;;;;x
PROV425;Province0425;Province0425;Province0425;;Province0425;;;;;;;;;x
PROV426;Province0426;Province0426;Province0426;;Province0426;;;;;;;;;x
PROV427;Province0427;Province0427;Province0427;;Province0427;;;;;;;;;x
PROV428;Province0428;Province0428;Province0428;;Province0428;;;;;;;;;x
PROV429;Province0429;Province0429;Province0429;;Province0429;;;;;;;;;x
PROV430;Province0430;Province0430;Province0430;;Province0430;;;;;;;;;x
PROV431;Inncappase;Inncappase;Inncappase;;Inncappase;;;;;;;;;x
PROV432;Province0432;Province0432;Province0432;;Province0432;;;;;;;;;x
PROV433;Province0433;Province0433;Province0433;;Province0433;;;;;;;;;x
PROV434;Province0434;Province0434;Province0434;;Province0434;;;;;;;;;x
PROV435;Province0435;Province0435;Province0435;;Province0435;;;;;;;;;x
PROV436;Westilk;Westilk;Westilk;;Westilk;;;;;;;;;x
PROV437;Enderb;Enderb;Enderb;;Enderb;;;;;;;;;x
PROV438;Province0438;Province0438;Province0438;;Province0438;;;;;;;;;x
PROV439;Province0439;Province0439;Province0439;;Province0439;;;;;;;;;x
PROV440;Sharzirat;Sharzirat;Sharzirat;;Sharzirat;;;;;;;;;x
PROV441;Province0441;Province0441;Province0441;;Province0441;;;;;;;;;x
PROV442;Province0442;Province0442;Province0442;;Province0442;;;;;;;;;x
PROV443;Province0443;Province0443;Province0443;;Province0443;;;;;;;;;x
PROV444;Wilkasha;Wilkasha;Wilkasha;;Wilkasha;;;;;;;;;x
PROV445;Province0445;Province0445;Province0445;;Province0445;;;;;;;;;x
PROV446;Province0446;Province0446;Province0446;;Province0446;;;;;;;;;x
PROV447;Enbulan;Enbulan;Enbulan;;Enbulan;;;;;;;;;x
PROV448;Province0448;Province0448;Province0448;;Province0448;;;;;;;;;x
PROV449;Province0449;Province0449;Province0449;;Province0449;;;;;;;;;x
PROV450;Province0450;Province0450;Province0450;;Province0450;;;;;;;;;x
PROV451;Kaodo;Kaodo;Kaodo;;Kaodo;;;;;;;;;x
PROV452;Province0452;Province0452;Province0452;;Province0452;;;;;;;;;x
PROV453;Suloasir;Suloasir;Suloasir;;Suloasir;;;;;;;;;x
PROV454;Province0454;Province0454;Province0454;;Province0454;;;;;;;;;x
PROV455;Gaamon;Gaamon;Gaamon;;Gaamon;;;;;;;;;x
PROV456;Estilk;Estilk;Estilk;;Estilk;;;;;;;;;x
PROV457;Kempwan;Kempwan;Kempwan;;Kempwan;;;;;;;;;x
PROV458;Province0458;Province0458;Province0458;;Province0458;;;;;;;;;x
PROV459;Province0459;Province0459;Province0459;;Province0459;;;;;;;;;x
PROV460;Province0460;Province0460;Province0460;;Province0460;;;;;;;;;x
PROV461;Surlamas;Surlamas;Surlamas;;Surlamas;;;;;;;;;x
PROV462;Ostvilk;Ostvilk;Ostvilk;;Ostvilk;;;;;;;;;x
PROV463;Province0463;Province0463;Province0463;;Province0463;;;;;;;;;x
PROV464;Province0464;Province0464;Province0464;;Province0464;;;;;;;;;x
PROV465;Oasir;Oasir;Oasir;;Oasir;;;;;;;;;x
PROV466;Province0466;Province0466;Province0466;;Province0466;;;;;;;;;x
PROV467;Prybao;Prybao;Prybao;;Prybao;;;;;;;;;x
PROV468;Province0468;Province0468;Province0468;;Province0468;;;;;;;;;x
PROV469;Province0469;Province0469;Province0469;;Province0469;;;;;;;;;x
PROV470;Province0470;Province0470;Province0470;;Province0470;;;;;;;;;x
PROV471;Province0471;Province0471;Province0471;;Province0471;;;;;;;;;x
PROV472;Province0472;Province0472;Province0472;;Province0472;;;;;;;;;x
PROV473;Province0473;Province0473;Province0473;;Province0473;;;;;;;;;x
PROV474;Province0474;Province0474;Province0474;;Province0474;;;;;;;;;x
PROV475;Province0475;Province0475;Province0475;;Province0475;;;;;;;;;x
PROV476;Prydhal;Prydhal;Prydhal;;Prydhal;;;;;;;;;x
PROV477;Province0477;Province0477;Province0477;;Province0477;;;;;;;;;x
PROV478;Province0478;Province0478;Province0478;;Province0478;;;;;;;;;x
PROV479;Province0479;Province0479;Province0479;;Province0479;;;;;;;;;x
PROV480;Province0480;Province0480;Province0480;;Province0480;;;;;;;;;x
PROV481;Wilkiils;Wilkiils;Wilkiils;;Wilkiils;;;;;;;;;x
PROV482;Vilksir;Vilksir;Vilksir;;Vilksir;;;;;;;;;x
PROV483;Wixilsi;Wixilsi;Wixilsi;;Wixilsi;;;;;;;;;x
PROV484;Province0484;Province0484;Province0484;;Province0484;;;;;;;;;x
PROV485;Province0485;Province0485;Province0485;;Province0485;;;;;;;;;x
PROV486;Province0486;Province0486;Province0486;;Province0486;;;;;;;;;x
PROV487;Province0487;Province0487;Province0487;;Province0487;;;;;;;;;x
PROV488;Xiawan;Xiawan;Xiawan;;Xiawan;;;;;;;;;x
PROV489;Province0489;Province0489;Province0489;;Province0489;;;;;;;;;x
PROV490;Province0490;Province0490;Province0490;;Province0490;;;;;;;;;x
PROV491;Chitadon;Chitadon;Chitadon;;Chitadon;;;;;;;;;x
PROV492;Province0492;Province0492;Province0492;;Province0492;;;;;;;;;x
PROV493;Province0493;Province0493;Province0493;;Province0493;;;;;;;;;x
PROV494;Province0494;Province0494;Province0494;;Province0494;;;;;;;;;x
PROV495;Province0495;Province0495;Province0495;;Province0495;;;;;;;;;x
PROV496;Province0496;Province0496;Province0496;;Province0496;;;;;;;;;x
PROV497;Province0497;Province0497;Province0497;;Province0497;;;;;;;;;x
PROV498;Dadon;Dadon;Dadon;;Dadon;;;;;;;;;x
PROV499;Buhay;Buhay;Buhay;;Buhay;;;;;;;;;x
PROV500;Xilkosur;Xilkosur;Xilkosur;;Xilkosur;;;;;;;;;x
PROV501;Province0501;Province0501;Province0501;;Province0501;;;;;;;;;x
PROV502;Wixilisurpa;Wixilisurpa;Wixilisurpa;;Wixilisurpa;;;;;;;;;x
PROV503;Province0503;Province0503;Province0503;;Province0503;;;;;;;;;x
PROV504;Province0504;Province0504;Province0504;;Province0504;;;;;;;;;x
PROV505;Province0505;Province0505;Province0505;;Province0505;;;;;;;;;x
PROV506;Xilket;Xilket;Xilket;;Xilket;;;;;;;;;x
PROV507;Nojanuu;Nojanuu;Nojanuu;;Nojanuu;;;;;;;;;x
PROV508;Province0508;Province0508;Province0508;;Province0508;;;;;;;;;x
PROV509;Province0509;Province0509;Province0509;;Province0509;;;;;;;;;x
PROV510;Province0510;Province0510;Province0510;;Province0510;;;;;;;;;x
PROV511;Province0511;Province0511;Province0511;;Province0511;;;;;;;;;x
PROV512;Province0512;Province0512;Province0512;;Province0512;;;;;;;;;x
PROV513;Januu;Januu;Januu;;Januu;;;;;;;;;x
PROV514;Davibir;Davibir;Davibir;;Davibir;;;;;;;;;x
PROV515;Province0515;Province0515;Province0515;;Province0515;;;;;;;;;x
PROV516;Province0516;Province0516;Province0516;;Province0516;;;;;;;;;x
PROV517;Province0517;Province0517;Province0517;;Province0517;;;;;;;;;x
PROV518;Province0518;Province0518;Province0518;;Province0518;;;;;;;;;x
PROV519;Province0519;Province0519;Province0519;;Province0519;;;;;;;;;x
PROV520;Davisuctl;Davisuctl;Davisuctl;;Davisuctl;;;;;;;;;x
PROV521;Province0521;Province0521;Province0521;;Province0521;;;;;;;;;x
PROV522;Province0522;Province0522;Province0522;;Province0522;;;;;;;;;x
PROV523;Otwilk;Otwilk;Otwilk;;Otwilk;;;;;;;;;x
PROV524;Province0524;Province0524;Province0524;;Province0524;;;;;;;;;x
PROV525;Province0525;Province0525;Province0525;;Province0525;;;;;;;;;x
PROV526;Xenin;Xenin;Xenin;;Xenin;;;;;;;;;x
PROV527;Province0527;Province0527;Province0527;;Province0527;;;;;;;;;x
PROV528;Province0528;Province0528;Province0528;;Province0528;;;;;;;;;x
PROV529;Province0529;Province0529;Province0529;;Province0529;;;;;;;;;x
PROV530;Davozmu;Davozmu;Davozmu;;Davozmu;;;;;;;;;x
PROV531;Province0531;Province0531;Province0531;;Province0531;;;;;;;;;x
PROV532;Estebir;Estebir;Estebir;;Estebir;;;;;;;;;x
PROV533;Province0533;Province0533;Province0533;;Province0533;;;;;;;;;x
PROV534;Province0534;Province0534;Province0534;;Province0534;;;;;;;;;x
PROV535;Transantar Mountains;Transantar Mountains;Transantar Mountains;;Transantar Mountains;;;;;;;;;x
PROV536;Mount Makrinu;Mount Makrinu;Mount Makrinu;;Mount Makrinu;;;;;;;;;x
PROV537;Mount Argus;Mount Argus;Mount Argus;;Mount Argus;;;;;;;;;x
PROV538;Prydess Desert;Prydess Desert;Prydess Desert;;Prydess Desert;;;;;;;;;x
PROV539;West Coast of Shaetland;West Coast of Shaetland;West Coast of Shaetland;;West Coast of Shaetland;;;;;;;;;x
PROV540;West Coast of Orknae;West Coast of Orknae;West Coast of Orknae;;West Coast of Orknae;;;;;;;;;x
PROV541;Cape of Shaetland;Cape of Shaetland;Cape of Shaetland;;Cape of Shaetland;;;;;;;;;x
PROV542;West Coast of Larsen;West Coast of Larsen;West Coast of Larsen;;West Coast of Larsen;;;;;;;;;x
PROV543;Sea of Goats;Sea of Goats;Sea of Goats;;Sea of Goats;;;;;;;;;x
PROV544;East Coast of Shaetland;East Coast of Shaetland;East Coast of Shaetland;;East Coast of Shaetland;;;;;;;;;x
PROV545;East Coast of Orknae;East Coast of Orknae;East Coast of Orknae;;East Coast of Orknae;;;;;;;;;x
PROV546;Bay of Goats;Bay of Goats;Bay of Goats;;Bay of Goats;;;;;;;;;x
PROV547;Larsen Bay;Larsen Bay;Larsen Bay;;Larsen Bay;;;;;;;;;x
PROV548;Coast of Cobae;Coast of Cobae;Coast of Cobae;;Coast of Cobae;;;;;;;;;x
PROV549;Faeroe Sea;Faeroe Sea;Faeroe Sea;;Faeroe Sea;;;;;;;;;x
PROV550;North Ellswaere Sea;North Ellswaere Sea;North Ellswaere Sea;;North Ellswaere Sea;;;;;;;;;x
PROV551;Ellswaere Sea;Ellswaere Sea;Ellswaere Sea;;Ellswaere Sea;;;;;;;;;x
PROV552;Larsen Sea;Larsen Sea;Larsen Sea;;Larsen Sea;;;;;;;;;x
PROV553;West Coast of Vestfjord;West Coast of Vestfjord;West Coast of Vestfjord;;West Coast of Vestfjord;;;;;;;;;x
PROV554;Waeddel Bay;Waeddel Bay;Waeddel Bay;;Waeddel Bay;;;;;;;;;x
PROV555;South Ellswaere Sea;South Ellswaere Sea;South Ellswaere Sea;;South Ellswaere Sea;;;;;;;;;x
PROV556;East Larsen Sea;East Larsen Sea;East Larsen Sea;;East Larsen Sea;;;;;;;;;x
PROV557;West Coast of Norrbaer;West Coast of Norrbaer;West Coast of Norrbaer;;West Coast of Norrbaer;;;;;;;;;x
PROV558;South Coast of Vestfjord;South Coast of Vestfjord;South Coast of Vestfjord;;South Coast of Vestfjord;;;;;;;;;x
PROV559;Southwest Channel of Ellswaere;Southwest Channel of Ellswaere;Southwest Channel of Ellswaere;;Southwest Channel of Ellswaere;;;;;;;;;x
PROV560;Cape of Norrbaer;Cape of Norrbaer;Cape of Norrbaer;;Cape of Norrbaer;;;;;;;;;x
PROV561;North Channel of Ellswaere;North Channel of Ellswaere;North Channel of Ellswaere;;North Channel of Ellswaere;;;;;;;;;x
PROV562;East Coast of Waeddel;East Coast of Waeddel;East Coast of Waeddel;;East Coast of Waeddel;;;;;;;;;x
PROV563;West Mittenbaer Coast;West Mittenbaer Coast;West Mittenbaer Coast;;West Mittenbaer Coast;;;;;;;;;x
PROV564;Southeast Channel of Ellswaere;Southeast Channel of Ellswaere;Southeast Channel of Ellswaere;;Southeast Channel of Ellswaere;;;;;;;;;x
PROV565;North Channel of Manna;North Channel of Manna;North Channel of Manna;;North Channel of Manna;;;;;;;;;x
PROV566;East Coast of Ostfjord;East Coast of Ostfjord;East Coast of Ostfjord;;East Coast of Ostfjord;;;;;;;;;x
PROV567;South Channel of Manna;South Channel of Manna;South Channel of Manna;;South Channel of Manna;;;;;;;;;x
PROV568;Norrbaer Sea;Norrbaer Sea;Norrbaer Sea;;Norrbaer Sea;;;;;;;;;x
PROV569;South Soderbaer Coast;South Soderbaer Coast;South Soderbaer Coast;;South Soderbaer Coast;;;;;;;;;x
PROV570;North Ronnsea;North Ronnsea;North Ronnsea;;North Ronnsea;;;;;;;;;x
PROV571;Faersid Coast;Faersid Coast;Faersid Coast;;Faersid Coast;;;;;;;;;x
PROV572;North Naersid Coast;North Naersid Coast;North Naersid Coast;;North Naersid Coast;;;;;;;;;x
PROV573;Ronnsea;Ronnsea;Ronnsea;;Ronnsea;;;;;;;;;x
PROV574;Ronnsea;Ronnsea;Ronnsea;;Ronnsea;;;;;;;;;x
PROV575;Northeast Mittenbaer Coast;Northeast Mittenbaer Coast;Northeast Mittenbaer Coast;;Northeast Mittenbaer Coast;;;;;;;;;x
PROV576;Northwest Rossea;Northwest Rossea;Northwest Rossea;;Northwest Rossea;;;;;;;;;x
PROV577;Naersid Bay;Naersid Bay;Naersid Bay;;Naersid Bay;;;;;;;;;x
PROV578;South Soderbaer Coast;South Soderbaer Coast;South Soderbaer Coast;;South Soderbaer Coast;;;;;;;;;x
PROV579;East Naersid Coast;East Naersid Coast;East Naersid Coast;;East Naersid Coast;;;;;;;;;x
PROV580;Makria Channel;Makria Channel;Makria Channel;;Makria Channel;;;;;;;;;x
PROV581;Makrian Coast;Makrian Coast;Makrian Coast;;Makrian Coast;;;;;;;;;x
PROV582;Southeast Mittenbaer Coast;Southeast Mittenbaer Coast;Southeast Mittenbaer Coast;;Southeast Mittenbaer Coast;;;;;;;;;x
PROV583;Auringon Cape;Auringon Cape;Auringon Cape;;Auringon Cape;;;;;;;;;x
PROV584;Auringon Coast;Auringon Coast;Auringon Coast;;Auringon Coast;;;;;;;;;x
PROV585;North Soderbaer Coast;North Soderbaer Coast;North Soderbaer Coast;;North Soderbaer Coast;;;;;;;;;x
PROV586;Insulos Shore;Insulos Shore;Insulos Shore;;Insulos Shore;;;;;;;;;x
PROV587;Mescher Bay;Mescher Bay;Mescher Bay;;Mescher Bay;;;;;;;;;x
PROV588;Stoema Point;Stoema Point;Stoema Point;;Stoema Point;;;;;;;;;x
PROV589;Makscher Bay;Makscher Bay;Makscher Bay;;Makscher Bay;;;;;;;;;x
PROV590;Gran Peninsul Coast;Gran Peninsul Coast;Gran Peninsul Coast;;Gran Peninsul Coast;;;;;;;;;x
PROV591;Soderbay;Soderbay;Soderbay;;Soderbay;;;;;;;;;x
PROV592;Gran Peninsul Coast;Gran Peninsul Coast;Gran Peninsul Coast;;Gran Peninsul Coast;;;;;;;;;x
PROV593;North Ronnsea;North Ronnsea;North Ronnsea;;North Ronnsea;;;;;;;;;x
PROV594;Omeya Bay;Omeya Bay;Omeya Bay;;Omeya Bay;;;;;;;;;x
PROV595;North Ronnsea;North Ronnsea;North Ronnsea;;North Ronnsea;;;;;;;;;x
PROV596;Auringon Channel;Auringon Channel;Auringon Channel;;Auringon Channel;;;;;;;;;x
PROV597;Cape of Soderbaer;Cape of Soderbaer;Cape of Soderbaer;;Cape of Soderbaer;;;;;;;;;x
PROV598;Rossea;Rossea;Rossea;;Rossea;;;;;;;;;x
PROV599;North Soderbaer Coast;North Soderbaer Coast;North Soderbaer Coast;;North Soderbaer Coast;;;;;;;;;x
PROV600;Insulos Channel;Insulos Channel;Insulos Channel;;Insulos Channel;;;;;;;;;x
PROV601;Suungon Strait;Suungon Strait;Suungon Strait;;Suungon Strait;;;;;;;;;x
PROV602;Maede Bay;Maede Bay;Maede Bay;;Maede Bay;;;;;;;;;x
PROV603;West Coast of Kannaots;West Coast of Kannaots;West Coast of Kannaots;;West Coast of Kannaots;;;;;;;;;x
PROV604;East Omeyan Coast;East Omeyan Coast;East Omeyan Coast;;East Omeyan Coast;;;;;;;;;x
PROV605;Stoema of Amundsen;Stoema of Amundsen;Stoema of Amundsen;;Stoema of Amundsen;;;;;;;;;x
PROV606;Coast of Etevuon;Coast of Etevuon;Coast of Etevuon;;Coast of Etevuon;;;;;;;;;x
PROV607;Cape of Soderbaer;Cape of Soderbaer;Cape of Soderbaer;;Cape of Soderbaer;;;;;;;;;x
PROV608;Quttsea Gate;Quttsea Gate;Quttsea Gate;;Quttsea Gate;;;;;;;;;x
PROV609;Etevuon Bay;Etevuon Bay;Etevuon Bay;;Etevuon Bay;;;;;;;;;x
PROV610;Suunsea;Suunsea;Suunsea;;Suunsea;;;;;;;;;x
PROV611;Nort Traenge COast;Nort Traenge COast;Nort Traenge COast;;Nort Traenge COast;;;;;;;;;x
PROV612;Occidensea;Occidensea;Occidensea;;Occidensea;;;;;;;;;x
PROV613;West Pojvuon Coast;West Pojvuon Coast;West Pojvuon Coast;;West Pojvuon Coast;;;;;;;;;x
PROV614;Rossea;Rossea;Rossea;;Rossea;;;;;;;;;x
PROV615;Shacleton Bay;Shacleton Bay;Shacleton Bay;;Shacleton Bay;;;;;;;;;x
PROV616;Coets Bay;Coets Bay;Coets Bay;;Coets Bay;;;;;;;;;x
PROV617;Central Quttsea;Central Quttsea;Central Quttsea;;Central Quttsea;;;;;;;;;x
PROV618;Midsea;Midsea;Midsea;;Midsea;;;;;;;;;x
PROV619;Pojvuonla;Pojvuonla;Pojvuonla;;Pojvuonla;;;;;;;;;x
PROV620;Cote d'Dronne;Cote d'Dronne;Cote d'Dronne;;Cote d'Dronne;;;;;;;;;x
PROV621;South Rossea;South Rossea;South Rossea;;South Rossea;;;;;;;;;x
PROV622;Mitt Traenge Coast;Mitt Traenge Coast;Mitt Traenge Coast;;Mitt Traenge Coast;;;;;;;;;x
PROV623;East Pojvuon Coast;East Pojvuon Coast;East Pojvuon Coast;;East Pojvuon Coast;;;;;;;;;x
PROV624;Reston Bay;Reston Bay;Reston Bay;;Reston Bay;;;;;;;;;x
PROV625;Fujarra Bay;Fujarra Bay;Fujarra Bay;;Fujarra Bay;;;;;;;;;x
PROV626;Erebun Cape;Erebun Cape;Erebun Cape;;Erebun Cape;;;;;;;;;x
PROV627;River Dronne;River Dronne;River Dronne;;River Dronne;;;;;;;;;x
PROV628;Sut Traenge Coast;Sut Traenge Coast;Sut Traenge Coast;;Sut Traenge Coast;;;;;;;;;x
PROV629;South Desolsea;South Desolsea;South Desolsea;;South Desolsea;;;;;;;;;x
PROV630;Alexisea;Alexisea;Alexisea;;Alexisea;;;;;;;;;x
PROV631;Rio Fujarra;Rio Fujarra;Rio Fujarra;;Rio Fujarra;;;;;;;;;x
PROV632;West Fimbul Coast;West Fimbul Coast;West Fimbul Coast;;West Fimbul Coast;;;;;;;;;x
PROV633;Desolsea;Desolsea;Desolsea;;Desolsea;;;;;;;;;x
PROV634;River Dronne;River Dronne;River Dronne;;River Dronne;;;;;;;;;x
PROV635;West Murdon Coast;West Murdon Coast;West Murdon Coast;;West Murdon Coast;;;;;;;;;x
PROV636;River Dronne;River Dronne;River Dronne;;River Dronne;;;;;;;;;x
PROV637;Lake Frontie;Lake Frontie;Lake Frontie;;Lake Frontie;;;;;;;;;x
PROV638;Oriensea;Oriensea;Oriensea;;Oriensea;;;;;;;;;x
PROV639;Bay of Erebus;Bay of Erebus;Bay of Erebus;;Bay of Erebus;;;;;;;;;x
PROV640;Rio Fujarra;Rio Fujarra;Rio Fujarra;;Rio Fujarra;;;;;;;;;x
PROV641;South Mittmarshen Coast;South Mittmarshen Coast;South Mittmarshen Coast;;South Mittmarshen Coast;;;;;;;;;x
PROV642;Victoettrian Sea;Victoettrian Sea;Victoettrian Sea;;Victoettrian Sea;;;;;;;;;x
PROV643;Romarra River;Romarra River;Romarra River;;Romarra River;;;;;;;;;x
PROV644;Romarra River;Romarra River;Romarra River;;Romarra River;;;;;;;;;x
PROV645;Lake Limnix;Lake Limnix;Lake Limnix;;Lake Limnix;;;;;;;;;x
PROV646;Romarra River;Romarra River;Romarra River;;Romarra River;;;;;;;;;x
PROV647;Rio Fujarra;Rio Fujarra;Rio Fujarra;;Rio Fujarra;;;;;;;;;x
PROV648;Elizion Delta;Elizion Delta;Elizion Delta;;Elizion Delta;;;;;;;;;x
PROV649;Fimbul Coast;Fimbul Coast;Fimbul Coast;;Fimbul Coast;;;;;;;;;x
PROV650;Lagrio Fujarra;Lagrio Fujarra;Lagrio Fujarra;;Lagrio Fujarra;;;;;;;;;x
PROV651;Elizion River;Elizion River;Elizion River;;Elizion River;;;;;;;;;x
PROV652;Syntrae Bay;Syntrae Bay;Syntrae Bay;;Syntrae Bay;;;;;;;;;x
PROV653;Mittlund Bay;Mittlund Bay;Mittlund Bay;;Mittlund Bay;;;;;;;;;x
PROV654;Lagrio Fujarra;Lagrio Fujarra;Lagrio Fujarra;;Lagrio Fujarra;;;;;;;;;x
PROV655;Lake Abeth;Lake Abeth;Lake Abeth;;Lake Abeth;;;;;;;;;x
PROV656;Fimbul Coast;Fimbul Coast;Fimbul Coast;;Fimbul Coast;;;;;;;;;x
PROV657;North Victirin Coast;North Victirin Coast;North Victirin Coast;;North Victirin Coast;;;;;;;;;x
PROV658;South Victirin Coast;South Victirin Coast;South Victirin Coast;;South Victirin Coast;;;;;;;;;x
PROV659;Lake Bethion;Lake Bethion;Lake Bethion;;Lake Bethion;;;;;;;;;x
PROV660;Adelithid Coast;Adelithid Coast;Adelithid Coast;;Adelithid Coast;;;;;;;;;x
